Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,I6_15,TS_boundary,ALL,*,QUAL,*,0.5,,1.0,,0,0,3030848912.000000,5110294.000000,0.000000,4,.,.,2.000000,2.000000,,1.0,2,.,.,0.000000,2.000000,,0.0,2,.,.,2.000000,0.000000,,,2,.,.,0.000000,2.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,0.000000,2.000000,,0.0
INDEL,I6_15,TS_boundary,PASS,*,QUAL,*,0.5,,1.0,,0,0,3030848912.000000,5110294.000000,0.000000,4,.,.,2.000000,2.000000,,1.0,2,.,.,0.000000,2.000000,,0.0,2,.,.,2.000000,0.000000,,,2,.,.,0.000000,2.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,0.000000,2.000000,,0.0
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.003279,0.64881,0.0,0.006526,58,0,5110294.000000,5110294.000000,0.000000,32932,.,.,14787.000000,8259.000000,,1.79041046131,108,.,.,7.000000,101.000000,,0.0693069306931,32824,.,.,14780.000000,8158.000000,,1.81171855847,168,.,.,13.000000,155.000000,,0.0838709677419,109,.,.,7.000000,102.000000,,0.0686274509804,59,.,.,6.000000,53.000000,,0.11320754717,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,PASS,*,QUAL,*,0.003279,0.64881,0.0,0.006526,58,0,5110294.000000,5110294.000000,0.000000,32932,.,.,14787.000000,8259.000000,,1.79041046131,108,.,.,7.000000,101.000000,,0.0693069306931,32824,.,.,14780.000000,8158.000000,,1.81171855847,168,.,.,13.000000,155.000000,,0.0838709677419,109,.,.,7.000000,102.000000,,0.0686274509804,59,.,.,6.000000,53.000000,,0.11320754717,0,.,.,0.000000,0.000000,,
SNP,*,*,ALL,*,QUAL,*,0.005983,0.727231,0.384851,0.011869,7736,0,2809068885,5110294.000000,0.000000,3460128,2342859.000000,1118052.000000,2117525.000000,1341165.000000,2.09548303657,1.57886986314,20703,14172.000000,6531.000000,692.000000,20011.000000,2.1699586587,0.0345809804607,3439425,2328687.000000,1111521.000000,2116833.000000,1321154.000000,2.09504543774,1.60226059945,46301,28403.000000,17914.000000,5182.000000,41097.000000,1.58551970526,0.126091928851,20713,14178.000000,6535.000000,692.000000,20021.000000,2.16954858454,0.0345637081065,7769,5363.000000,2406.000000,10.000000,7759.000000,2.22901080632,0.00128882587962,17819,8862.000000,8973.000000,4480.000000,13317.000000,0.987629555333,0.336412104828
SNP,*,*,PASS,*,QUAL,*,0.005983,0.727231,0.384851,0.011869,7736,0,2809068885,5110294.000000,0.000000,3460128,2342859.000000,1118052.000000,2117525.000000,1341165.000000,2.09548303657,1.57886986314,20703,14172.000000,6531.000000,692.000000,20011.000000,2.1699586587,0.0345809804607,3439425,2328687.000000,1111521.000000,2116833.000000,1321154.000000,2.09504543774,1.60226059945,46301,28403.000000,17914.000000,5182.000000,41097.000000,1.58551970526,0.126091928851,20713,14178.000000,6535.000000,692.000000,20021.000000,2.16954858454,0.0345637081065,7769,5363.000000,2406.000000,10.000000,7759.000000,2.22901080632,0.00128882587962,17819,8862.000000,8973.000000,4480.000000,13317.000000,0.987629555333,0.336412104828
SNP,*,TS_boundary,ALL,*,QUAL,*,0.416667,0.296296,0.307692,0.34632,12,0,3030848912.000000,5110294.000000,0.000000,12,6.000000,6.000000,5.000000,6.000000,1.0,0.833333333333,5,3.000000,2.000000,0.000000,5.000000,1.5,0.0,7,3.000000,4.000000,5.000000,1.000000,0.75,5.0,39,14.000000,25.000000,0.000000,39.000000,0.56,0.0,8,4.000000,4.000000,0.000000,8.000000,1.0,0.0,19,6.000000,13.000000,0.000000,19.000000,0.461538461538,0.0,12,4.000000,8.000000,0.000000,12.000000,0.5,0.0
SNP,*,TS_boundary,PASS,*,QUAL,*,0.416667,0.296296,0.307692,0.34632,12,0,3030848912.000000,5110294.000000,0.000000,12,6.000000,6.000000,5.000000,6.000000,1.0,0.833333333333,5,3.000000,2.000000,0.000000,5.000000,1.5,0.0,7,3.000000,4.000000,5.000000,1.000000,0.75,5.0,39,14.000000,25.000000,0.000000,39.000000,0.56,0.0,8,4.000000,4.000000,0.000000,8.000000,1.0,0.0,19,6.000000,13.000000,0.000000,19.000000,0.461538461538,0.0,12,4.000000,8.000000,0.000000,12.000000,0.5,0.0
SNP,*,TS_contained,ALL,*,QUAL,*,0.005982,0.72764,0.0,0.011866,7724,0,5110294.000000,5110294.000000,0.000000,3460116,2342853.000000,1118046.000000,2117520.000000,1341159.000000,2.09548891548,1.57887319848,20698,14169.000000,6529.000000,692.000000,20006.000000,2.17016388421,0.0345896231131,3439418,2328684.000000,1111517.000000,2116828.000000,1321153.000000,2.09505027813,1.60225802765,28455,19531.000000,8924.000000,702.000000,27753.000000,2.18859255939,0.02529456275,20705,14174.000000,6531.000000,692.000000,20013.000000,2.17026489052,0.034577524609,7750,5357.000000,2393.000000,10.000000,7740.000000,2.23861262014,0.00129198966408,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,PASS,*,QUAL,*,0.005982,0.72764,0.0,0.011866,7724,0,5110294.000000,5110294.000000,0.000000,3460116,2342853.000000,1118046.000000,2117520.000000,1341159.000000,2.09548891548,1.57887319848,20698,14169.000000,6529.000000,692.000000,20006.000000,2.17016388421,0.0345896231131,3439418,2328684.000000,1111517.000000,2116828.000000,1321153.000000,2.09505027813,1.60225802765,28455,19531.000000,8924.000000,702.000000,27753.000000,2.18859255939,0.02529456275,20705,14174.000000,6531.000000,692.000000,20013.000000,2.17026489052,0.034577524609,7750,5357.000000,2393.000000,10.000000,7740.000000,2.23861262014,0.00129198966408,0,0.000000,0.000000,0.000000,0.000000,,
